ANNOTATIONS & RUN OPTIONS:
--------------------------
PyScripts Generated BCF file                                                    
 1 2 0 0 S
      1164

INPUT DATA:
-----------

     TIME (S)     FEE (Qty/S)
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0876000E-05
  6.1000000E+01  1.0907000E-05
  6.1000000E+01  1.0751000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0845000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0970000E-05
  6.0000000E+01  1.0907000E-05
  6.1000000E+01  1.0970000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0907000E-05
  6.1000000E+01  1.0907000E-05
  6.0000000E+01  1.0907000E-05
  6.0000000E+01  1.0907000E-05
  6.1000000E+01  1.0876000E-05
  6.0000000E+01  1.0876000E-05
  6.0000000E+01  1.0876000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0720000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0751000E-05
  6.0000000E+01  1.0720000E-05
  6.1000000E+01  1.1032000E-05
  6.1000000E+01  1.1095000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.1157000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.1344000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1501000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1469000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1344000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1407000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1407000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1469000E-05
  6.1000000E+01  1.1532000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1313000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1469000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1469000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1657000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1594000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1532000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1626000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1594000E-05
  6.1000000E+01  1.1657000E-05
  6.1000000E+01  1.1594000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1532000E-05
  6.1000000E+01  1.1501000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.1000000E+01  1.1563000E-05
  6.0000000E+01  1.1563000E-05
  6.0000000E+01  1.1594000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1501000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1469000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1376000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1313000E-05
  6.1000000E+01  1.1344000E-05
  6.0000000E+01  1.1376000E-05
  6.1000000E+01  1.1376000E-05
  6.1000000E+01  1.1313000E-05
  6.0000000E+01  1.1313000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1469000E-05
  6.0000000E+01  1.1501000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.1000000E+01  1.1532000E-05
  6.0000000E+01  1.1501000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1407000E-05
  6.1000000E+01  1.1469000E-05
  6.0000000E+01  1.1563000E-05
  6.1000000E+01  1.1469000E-05
  6.1000000E+01  1.1501000E-05
  6.0000000E+01  1.1438000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1376000E-05
  6.0000000E+01  1.1344000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1438000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1313000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1407000E-05
  6.1000000E+01  1.1376000E-05
  6.0000000E+01  1.1376000E-05
  6.1000000E+01  1.1282000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1313000E-05
  6.1000000E+01  1.1282000E-05
  6.1000000E+01  1.1344000E-05
  6.1000000E+01  1.1313000E-05
  6.0000000E+01  1.1313000E-05
  6.0000000E+01  1.1344000E-05
  6.1000000E+01  1.1344000E-05
  6.0000000E+01  1.1376000E-05
  6.1000000E+01  1.1344000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1376000E-05
  6.1000000E+01  1.1407000E-05
  6.0000000E+01  1.1376000E-05
  6.1000000E+01  1.1376000E-05
  6.1000000E+01  1.1344000E-05
  6.1000000E+01  1.1438000E-05
  6.0000000E+01  1.1376000E-05
  6.0000000E+01  1.1344000E-05
  6.0000000E+01  1.1313000E-05
  6.1000000E+01  1.1344000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1188000E-05
  6.1000000E+01  1.1282000E-05
  6.0000000E+01  1.1282000E-05
  6.1000000E+01  1.1251000E-05
  6.1000000E+01  1.1313000E-05
  6.0000000E+01  1.1282000E-05
  6.0000000E+01  1.1251000E-05
  6.0000000E+01  1.1126000E-05
  6.1000000E+01  1.1251000E-05
  6.0000000E+01  1.0626000E-05
  6.1000000E+01  1.1282000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0532000E-05
  6.0000000E+01  1.1095000E-05
  6.1000000E+01  1.1126000E-05
  6.1000000E+01  1.1126000E-05
  6.1000000E+01  1.1219000E-05
  6.0000000E+01  1.1188000E-05
  6.1000000E+01  1.1157000E-05
  6.1000000E+01  1.1188000E-05
  6.1000000E+01  1.1219000E-05
  6.0000000E+01  1.1219000E-05
  6.1000000E+01  1.1219000E-05
  6.0000000E+01  1.1188000E-05
  6.0000000E+01  1.1188000E-05
  6.0000000E+01  1.0907000E-05
  6.1000000E+01  1.0407000E-05
  6.1000000E+01  1.0876000E-05
  6.0000000E+01  1.1126000E-05
  6.1000000E+01  1.1095000E-05
  6.0000000E+01  1.1126000E-05
  6.0000000E+01  1.1251000E-05
  6.0000000E+01  1.1282000E-05
  6.0000000E+01  1.1219000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.1157000E-05
  6.0000000E+01  1.1157000E-05
  6.1000000E+01  1.1126000E-05
  6.1000000E+01  1.1063000E-05
  6.0000000E+01  1.1032000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.1063000E-05
  6.1000000E+01  1.1001000E-05
  6.1000000E+01  1.1032000E-05
  6.1000000E+01  1.0938000E-05
  6.0000000E+01  1.0938000E-05
  6.0000000E+01  1.0938000E-05
  6.1000000E+01  1.1063000E-05
  6.1000000E+01  1.1126000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.1063000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.1001000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.1063000E-05
  6.1000000E+01  1.1063000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.0907000E-05
  6.0000000E+01  1.0970000E-05
  6.1000000E+01  1.0657000E-05
  6.0000000E+01  1.0689000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.1032000E-05
  6.1000000E+01  1.1032000E-05
  6.1000000E+01  1.0845000E-05
  6.1000000E+01  1.0938000E-05
  6.0000000E+01  1.0938000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.1001000E-05
  6.0000000E+01  1.1032000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.1001000E-05
  6.1000000E+01  1.0532000E-05
  6.0000000E+01  1.0595000E-05
  6.1000000E+01  1.1063000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.1001000E-05
  6.1000000E+01  1.0938000E-05
  6.1000000E+01  1.0907000E-05
  6.1000000E+01  1.0938000E-05
  6.0000000E+01  1.0938000E-05
  6.0000000E+01  1.0938000E-05
  6.0000000E+01  1.1063000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0845000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0845000E-05
  6.0000000E+01  1.0751000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0876000E-05
  6.1000000E+01  1.0907000E-05
  6.0000000E+01  1.0970000E-05
  6.1000000E+01  1.0876000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0845000E-05
  6.0000000E+01  1.0876000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0845000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0938000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0970000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0938000E-05
  6.1000000E+01  1.1001000E-05
  6.0000000E+01  1.1001000E-05
  6.1000000E+01  1.0970000E-05
  6.1000000E+01  1.0720000E-05
  6.0000000E+01  1.0189000E-05
  6.1000000E+01  1.0751000E-05
  6.0000000E+01  1.0751000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0876000E-05
  6.0000000E+01  1.0689000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0595000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0595000E-05
  6.0000000E+01  1.0626000E-05
  6.0000000E+01  1.0782000E-05
  6.0000000E+01  1.0845000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0907000E-05
  6.1000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0720000E-05
  6.0000000E+01  1.0845000E-05
  6.0000000E+01  1.0751000E-05
  6.1000000E+01  1.0845000E-05
  6.1000000E+01  1.0876000E-05
  6.1000000E+01  1.0938000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0845000E-05
  6.1000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0751000E-05
  6.0000000E+01  1.0689000E-05
  6.0000000E+01  1.0564000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0813000E-05
  6.0000000E+01  1.0876000E-05
  6.0000000E+01  1.0876000E-05
  6.0000000E+01  1.1063000E-05
  6.0000000E+01  1.0970000E-05
  6.0000000E+01  1.0876000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.1000000E+01  1.0813000E-05
  6.1000000E+01  1.0720000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0938000E-05
  6.1000000E+01  1.1032000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0970000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0751000E-05
  6.1000000E+01  1.0751000E-05
  6.1000000E+01  1.0657000E-05
  6.0000000E+01  1.0595000E-05
  6.1000000E+01  1.0720000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0626000E-05
  6.0000000E+01  1.0657000E-05
  6.0000000E+01  1.0657000E-05
  6.0000000E+01  1.0626000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0782000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0782000E-05
  6.1000000E+01  1.0657000E-05
  6.0000000E+01  1.0751000E-05
  6.1000000E+01  1.0782000E-05
  6.1000000E+01  1.0782000E-05
  6.0000000E+01  1.0813000E-05
  6.0000000E+01  1.0813000E-05
  6.1000000E+01  1.0751000E-05
  6.0000000E+01  1.0689000E-05
  6.1000000E+01  1.0595000E-05
  6.1000000E+01  1.0657000E-05
  6.1000000E+01  1.0626000E-05
  6.1000000E+01  1.0626000E-05
  6.0000000E+01  1.0657000E-05
  6.0000000E+01  1.0626000E-05
  6.1000000E+01  1.0657000E-05
  6.1000000E+01  1.0657000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.0626000E-05
  6.1000000E+01  1.0626000E-05
  6.0000000E+01  1.0626000E-05
  6.1000000E+01  1.0532000E-05
  6.0000000E+01  1.0564000E-05
  6.0000000E+01  1.0564000E-05
  6.1000000E+01  1.0626000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0501000E-05
  6.0000000E+01  1.0564000E-05
  6.1000000E+01  1.0720000E-05
  6.1000000E+01  1.0689000E-05
  6.0000000E+01  1.0626000E-05
  6.0000000E+01  1.0689000E-05
  6.0000000E+01  1.0657000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.0689000E-05
  6.1000000E+01  1.0626000E-05
  6.1000000E+01  1.0595000E-05
  6.0000000E+01  1.0657000E-05
  6.0000000E+01  1.0689000E-05
  6.0000000E+01  1.0657000E-05
  6.1000000E+01  1.0626000E-05
  6.1000000E+01  1.0564000E-05
  6.1000000E+01  1.0501000E-05
  6.1000000E+01  1.0470000E-05
  6.1000000E+01  1.0470000E-05
  6.0000000E+01  1.0470000E-05
  6.0000000E+01  1.0470000E-05
  6.0000000E+01  1.0439000E-05
  6.1000000E+01  1.0439000E-05
  6.0000000E+01  1.0439000E-05
  6.1000000E+01  1.0501000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0564000E-05
  6.1000000E+01  1.0564000E-05
  6.0000000E+01  1.0595000E-05
  6.0000000E+01  1.0564000E-05
  6.0000000E+01  1.0532000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0407000E-05
  6.0000000E+01  1.0470000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0407000E-05
  6.0000000E+01  1.0345000E-05
  6.1000000E+01  1.0345000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0532000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0376000E-05
  6.0000000E+01  1.0407000E-05
  6.1000000E+01  1.0439000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0501000E-05
  6.1000000E+01  1.0501000E-05
  6.0000000E+01  1.0439000E-05
  6.1000000E+01  1.0470000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0564000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0407000E-05
  6.0000000E+01  1.0439000E-05
  6.0000000E+01  1.0376000E-05
  6.1000000E+01  1.0470000E-05
  6.1000000E+01  1.0470000E-05
  6.0000000E+01  1.0376000E-05
  6.0000000E+01  1.0314000E-05
  6.0000000E+01  1.0314000E-05
  6.0000000E+01  1.0251000E-05
  6.0000000E+01  1.0283000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0220000E-05
  6.0000000E+01  1.0033000E-05
  6.1000000E+01  1.0220000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  9.9390000E-06
  6.1000000E+01  9.8140000E-06
  6.1000000E+01  9.6890000E-06
  6.1000000E+01  9.8770000E-06
  6.1000000E+01  9.9390000E-06
  6.1000000E+01  9.9390000E-06
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  9.9700000E-06
  6.0000000E+01  1.0001000E-05
  6.1000000E+01  9.9080000E-06
  6.1000000E+01  9.6890000E-06
  6.1000000E+01  9.9080000E-06
  6.1000000E+01  9.7830000E-06
  6.1000000E+01  9.7200000E-06
  6.1000000E+01  9.6890000E-06
  6.0000000E+01  9.7520000E-06
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  1.0158000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.0158000E-05
  6.0000000E+01  1.0220000E-05
  6.1000000E+01  1.0283000E-05
  6.0000000E+01  1.0345000E-05
  6.1000000E+01  1.0314000E-05
  6.0000000E+01  1.0220000E-05
  6.0000000E+01  1.0220000E-05
  6.1000000E+01  1.0345000E-05
  6.1000000E+01  1.0251000E-05
  6.1000000E+01  1.0376000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0626000E-05
  6.0000000E+01  1.0564000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0376000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.0189000E-05
  6.1000000E+01  1.0345000E-05
  6.0000000E+01  1.0439000E-05
  6.1000000E+01  1.0439000E-05
  6.0000000E+01  1.0126000E-05
  6.0000000E+01  1.0158000E-05
  6.0000000E+01  1.0033000E-05
  6.0000000E+01  9.9700000E-06
  6.1000000E+01  1.0001000E-05
  6.1000000E+01  1.0033000E-05
  6.1000000E+01  9.9390000E-06
  6.1000000E+01  1.0033000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0033000E-05
  6.1000000E+01  1.0064000E-05
  6.0000000E+01  1.0095000E-05
  6.1000000E+01  1.0126000E-05
  6.1000000E+01  1.0001000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  1.0158000E-05
  6.1000000E+01  1.0189000E-05
  6.1000000E+01  1.0064000E-05
  6.0000000E+01  1.0033000E-05
  6.0000000E+01  1.0095000E-05
  6.0000000E+01  1.0158000E-05
  6.0000000E+01  1.0189000E-05
  6.1000000E+01  1.0376000E-05
  6.1000000E+01  1.0345000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0251000E-05
  6.1000000E+01  1.0376000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.0283000E-05
  6.0000000E+01  1.0189000E-05
  6.1000000E+01  1.0158000E-05
  6.1000000E+01  1.0220000E-05
  6.1000000E+01  1.0126000E-05
  6.0000000E+01  1.0220000E-05
  6.1000000E+01  1.0439000E-05
  6.1000000E+01  1.0314000E-05
  6.1000000E+01  1.0314000E-05
  6.0000000E+01  1.0407000E-05
  6.0000000E+01  1.0470000E-05
  6.1000000E+01  1.0314000E-05
  6.0000000E+01  1.0314000E-05
  6.1000000E+01  1.0251000E-05
  6.1000000E+01  1.0220000E-05
  6.0000000E+01  1.0220000E-05
  6.1000000E+01  1.0220000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0220000E-05
  6.0000000E+01  1.0439000E-05
  6.1000000E+01  1.0470000E-05
  6.0000000E+01  1.0532000E-05
  6.1000000E+01  1.0501000E-05
  6.1000000E+01  1.0033000E-05
  6.1000000E+01  1.0564000E-05
  6.1000000E+01  1.0689000E-05
  6.0000000E+01  1.0657000E-05
  6.0000000E+01  1.0595000E-05
  6.1000000E+01  1.0532000E-05
  6.0000000E+01  1.0564000E-05
  6.1000000E+01  1.0501000E-05
  6.1000000E+01  1.0501000E-05
  6.0000000E+01  1.0501000E-05
  6.1000000E+01  1.0345000E-05
  6.1000000E+01  1.0283000E-05
  6.0000000E+01  1.0314000E-05
  6.0000000E+01  1.0314000E-05
  6.1000000E+01  1.0407000E-05
  6.1000000E+01  1.0470000E-05
  6.0000000E+01  1.0439000E-05
  6.0000000E+01  1.0595000E-05
  6.1000000E+01  1.0564000E-05
  6.1000000E+01  1.0532000E-05
  6.0000000E+01  1.0501000E-05
  6.0000000E+01  1.0470000E-05
  6.0000000E+01  1.0283000E-05
  6.1000000E+01  1.0283000E-05
  6.0000000E+01  1.0189000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0283000E-05
  6.0000000E+01  1.0189000E-05
  6.0000000E+01  1.0251000E-05
  6.0000000E+01  1.0283000E-05
  6.1000000E+01  1.0251000E-05
  6.1000000E+01  1.0158000E-05
  6.1000000E+01  1.0407000E-05
  6.0000000E+01  1.0376000E-05
  6.1000000E+01  1.0407000E-05
  6.1000000E+01  1.0126000E-05
  6.0000000E+01  1.0095000E-05
  6.0000000E+01  1.0033000E-05
  6.0000000E+01  1.0126000E-05
  6.1000000E+01  9.9390000E-06
  6.1000000E+01  9.9700000E-06
  6.0000000E+01  1.0126000E-05
  6.1000000E+01  9.9700000E-06
  6.1000000E+01  1.0158000E-05
  6.0000000E+01  1.0095000E-05
  6.0000000E+01  1.0283000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0345000E-05
  6.1000000E+01  1.0251000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0314000E-05
  6.0000000E+01  1.0033000E-05
  6.0000000E+01  1.0158000E-05
  6.0000000E+01  1.0095000E-05
  6.0000000E+01  9.8770000E-06
  6.1000000E+01  1.0001000E-05
  6.1000000E+01  1.0033000E-05
  6.1000000E+01  9.9390000E-06
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  9.7520000E-06
  6.1000000E+01  9.7830000E-06
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  9.9390000E-06
  6.1000000E+01  9.9700000E-06
  6.0000000E+01  1.0001000E-05
  6.1000000E+01  9.9080000E-06
  6.1000000E+01  9.8770000E-06
  6.0000000E+01  9.9700000E-06
  6.1000000E+01  1.0095000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  1.0189000E-05
  6.0000000E+01  1.0095000E-05
  6.0000000E+01  1.0064000E-05
  6.1000000E+01  1.0064000E-05
  6.1000000E+01  1.0158000E-05
  6.1000000E+01  1.0126000E-05
  6.1000000E+01  1.0095000E-05
  6.1000000E+01  1.0095000E-05
  6.1000000E+01  1.0064000E-05
  6.0000000E+01  1.0001000E-05
  6.1000000E+01  9.9080000E-06
  6.1000000E+01  1.0001000E-05
  6.1000000E+01  1.0064000E-05
  6.0000000E+01  1.0033000E-05
  6.0000000E+01  9.9390000E-06
  6.1000000E+01  9.9080000E-06
  6.0000000E+01  1.0064000E-05
  6.1000000E+01  1.0095000E-05
  6.1000000E+01  1.0095000E-05
  6.1000000E+01  1.0064000E-05
  6.0000000E+01  9.8450000E-06
  6.1000000E+01  9.9700000E-06
  6.0000000E+01  9.8450000E-06
  6.0000000E+01  9.9700000E-06
  6.0000000E+01  1.0220000E-05
  6.1000000E+01  1.0158000E-05
  6.0000000E+01  1.0189000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  1.0033000E-05
  6.1000000E+01  1.0001000E-05
  6.0000000E+01  1.0064000E-05
  6.1000000E+01  1.0126000E-05
  6.1000000E+01  1.0095000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  1.0064000E-05
  6.0000000E+01  9.9390000E-06
  6.0000000E+01  1.0033000E-05
  6.1000000E+01  9.9080000E-06
  6.1000000E+01  9.8140000E-06
  6.0000000E+01  9.8140000E-06
  6.0000000E+01  9.9080000E-06
  6.0000000E+01  9.7830000E-06
  6.1000000E+01  9.7830000E-06
  6.0000000E+01  9.7830000E-06
  6.0000000E+01  1.0064000E-05
  6.1000000E+01  1.0001000E-05
  6.1000000E+01  9.9080000E-06
  6.0000000E+01  1.0001000E-05
  6.1000000E+01  1.0095000E-05
  6.0000000E+01  1.0126000E-05
  6.0000000E+01  1.0001000E-05
  6.0000000E+01  1.0064000E-05
  6.1000000E+01  1.0158000E-05
  6.1000000E+01  1.0407000E-05
  6.1000000E+01  1.0283000E-05
  6.0000000E+01  1.0220000E-05
  6.0000000E+01  1.0314000E-05
  6.1000000E+01  1.0158000E-05
  6.0000000E+01  1.0189000E-05
  6.0000000E+01  1.0220000E-05
  6.0000000E+01  1.0251000E-05
  6.1000000E+01  1.0314000E-05
  6.1000000E+01  1.0283000E-05
  6.1000000E+01  1.0189000E-05
  6.0000000E+01  1.0126000E-05
  6.1000000E+01  1.0251000E-05
  6.0000000E+01  1.0345000E-05
  6.1000000E+01  1.0220000E-05
  6.0000000E+01  1.0220000E-05
